Uuid,Void/Retire,Name,Description,Parent,Tags,IdentifierSourceName,Address 1,Address 2,Address 3,Address 4,Address 5,Address 6,City/Village,County/District,State/Province,Postal Code,Country,_order:1000
5e9290fb-1e4f-4fb5-b0b4-75ab10112a4f,no,Good Shephard PHCC,,,Visit Location;,,,,Kauto Payam,,,,,Kapoeta East County,Eastern Equatoria State,,,
b924dfb6-910c-420e-901e-a3f1f97f29d4,no,Gor Ayak PHCU,,,Visit Location;,,,,Wunrok Payam,,,,,Twic County,Warrap State,,,
97cd6c3d-c491-4efd-bae8-2babbc5fd2f6,no,Gor Ayen PHCU,,,Visit Location;,,,,Malual North Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
6d60b67f-1ee3-4ca4-861f-29c326fb86ca,no,Goribalau PHCU,,,Visit Location;,,,,Kotobi Payam,,,,,Mundri West County,Western Equatoria State,,,
f54a129e-d52b-4770-92f6-be2f5261d82c,no,Gorom PHCC,,,Visit Location;,,,,Rejaf Payam,,,,,Juba County,Central Equatoria State,,,
4621cc72-bc80-4318-814c-8ef280c5ceac,no,Gorwai PHCC,,,Visit Location;,,,,Pajiek Payam,,,,,Ayod County,Jonglei State,,,
e2d793d1-f54f-4650-b42f-9745c3dd6a46,no,Gorwai PHCU,,,Visit Location;,,,,Manajang Payam,,,,,Fangak County,Jonglei State,,,
7ee98739-d4ce-4af1-bd14-764c01a6ae7a,no,Guangnou PHCU,,,Visit Location;,,,,Gomjuer West Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
b3a351a0-8ea4-4969-83d7-106248e9dd2a,no,Guangnou PHCU,,,Visit Location;,,,,Gomjuer West Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
194b5d7e-db98-4282-8e4e-17f3b8180dff,no,Guat PHCU,,,Visit Location;,,,,Guat Payam,,,,,Leer County,Unity State,,,
a6753257-918e-4e01-be8a-6beb5e1b919e,no,Guba PHCU,,,Visit Location;,,,,Wulu Payam,,,,,Wulu County,Lakes State,,,
1afd7343-7916-469c-a33b-360fa0f2c415,no,Gudele Block 4 PHCU,,,Visit Location;,,,,Munuki Payam,,,,,Juba County,Central Equatoria State,,,
4ab2de81-fef5-4f3e-8727-20d79ea8ddbc,no,Gudele Surgical Home PHCU,,,Visit Location;,,,,Munuki Payam,,,,,Juba County,Central Equatoria State,,,
7b883ec6-0e8e-4ced-b2b8-9afd7a13e7c0,no,Gudele Surgical Home Private HOSPITAL,,,Visit Location;,,,,Munuki Payam,,,,,Juba County,Central Equatoria State,,,
f46749b0-33fe-487a-802c-366d1c8a96fe,no,Guelguk PHCC,,,Visit Location;,,,,Guelguk Payam,,,,,Longochuk County,Upper Nile State,,,
5d4be088-56f7-4075-a2e3-4fda032501fe,no,Guit PHCC,,,Visit Location;,,,,Guit Payam,,,,,Guit County,Unity State,,,
16fe580a-3c19-45fd-824f-01a971c8869e,no,Gulmar PHCU,,,Visit Location;,,,,Bargel Payam,,,,,Wulu County,Lakes State,,,
0125a462-b851-4951-9517-a51522a3e117,no,Gulu PHCU,,,Visit Location;,,,,Mundri Payam,,,,,Mundri West County,Western Equatoria State,,,
6368d219-da07-42ef-b21b-48db09463e59,no,Gumbo PHCC,,,Visit Location;,,,,Rejaf Payam,,,,,Juba County,Central Equatoria State,,,
1b05b08c-701c-4380-9101-86777ebd2ac9,no,Gumel PHCU,,,Visit Location;,,,,Kangi Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
554ba6ea-bbb2-43d7-a709-47693c2c12e8,no,Gumriak PHCU,,,Visit Location;,,,,Jamjang Payam,,,,,Pariang County,Ruweng Administrative Area,,,
87a0bb81-c520-4678-b409-c4c0adbdcbf8,no,Gumuruk PHCU,,,Visit Location;,,,,Pibor Payam,,,,,Pibor County,Pibor Administrative Area,,,
32277c2e-ffe9-4679-b44f-1f98bb14a15a,no,Gurei PHCC,,,Visit Location;,,,,Northern Bari Payam,,,,,Juba County,Central Equatoria State,,,
5bf5fb0f-988a-4482-bf74-62f7845289ae,no,Gurnyang PHCU,,,Visit Location;,,,,Maker Payam,,,,,Luakpiny/Nasir County,Upper Nile State,,,
a1d9187a-7e4c-44a0-81ff-ad14fc6c0e60,no,Guruba PHCU,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
db2a8be2-bc40-4f18-ac96-338b73d28a6c,no,Gurujo PHCU,,,Visit Location;,,,,Kangapo Two Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
6c8ded29-b7f2-4bc9-917e-b964eb0d5d7d,no,Gurulotogu PHCU,,,Visit Location;,,,,Tijor Payam,,,,,Juba County,Central Equatoria State,,,
225076ef-008d-4271-9fc5-43df3587c54e,no,Guruvanza PHCU,,,Visit Location;,,,,Namutina Payam (Nagero),,,,,Nagero County,Western Equatoria State,,,
2b812fcb-6681-4a23-b2e5-4d7533aef24e,no,Gusfami PHCU,,,Visit Location;,,,,Geger Payam,,,,,Renk County,Upper Nile State,,,
41fb8e6d-a9b3-4e5f-8f1f-f26c074ab8b8,no,Gwulukuk PHCU,,,Visit Location;,,,,Reggo Payam,,,,,Terekeka County,Central Equatoria State,,,
8f9a2f1b-8d42-4100-b319-1df6ff55b598,no,HAAKUOR PHCU,,,Visit Location;,,,,Reggo Payam,,,,,Terekeka County,Unity State,,,
4a6057ab-0ec3-460e-a1e1-2a4d9bfb1024,no,Haat PHCU,,,Visit Location;,,,,Kiech Kuon Payam,,,,,Luakpiny/Nasir County,Jonglei State,,,
48642d5a-e2cd-486e-a241-953cc70b75b8,no,Haat PHCU,,,Visit Location;,,,,Kiech Kuon Payam,,,,,Luakpiny/Nasir County,Jonglei State,,,
5776add7-f437-4413-ac5e-6014cc334e9c,no,Haba PHCU,,,Visit Location;,,,,Longiro Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
3aff1168-9ff8-46a0-8cb9-bbd5e2e48bbd,no,Haforiere PHCU,,,Visit Location;,,,,Hiyala Payam,,,,,Torit County,Eastern Equatoria State,,,
24102fa6-4e20-4c14-be75-b371435e6a4c,no,Hai Bafra PHCU,,,Visit Location;,,,,Wau North Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
88525ef0-840c-446a-936b-2e8b44c80a26,no,Hai Dinka PHCC,,,Visit Location;,,,,Wau North Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
c98ef0c0-4e97-427f-98d5-d7c76a404a46,no,Hai Ismael Hamed PHCU,,,Visit Location;,,,,Geger Payam,,,,,Renk County,Upper Nile State,,,
4d03126d-8c54-42a7-8bd4-b5ca20437816,no,Hai Jebel PHCU,,,Visit Location;,,,,Munuki Payam,,,,,Juba County,Central Equatoria State,,,
1464f989-ef62-418a-a5f9-4174d53a4188,no,Hai Matar PHCU,,,Visit Location;,,,,Lekuangole Payam,,,,,Pibor County,Pibor Administrative Area,,,
050771ae-2902-4194-b1a9-70c2275620be,no,Hakima Yacoub PHCC,,,Visit Location;,,,,Jamjang Payam,,,,,Pariang County,Ruweng Administrative Area,,,
4f0ea22f-0134-4914-8892-000c188bb847,no,Haliba PHCU,,,Visit Location;,,,,Ngauro Payam,,,,,Budi County,Eastern Equatoria State,,,
a2b89a0e-01e8-48b6-91cb-eb06c1cce03b,no,Hamia PHCC,,,Visit Location;,,,,Yei Town Payam,,,,,Yei County,Central Equatoria State,,,
0f74f29e-8c01-4162-851f-6ff8bc6ea672,no,Hatire PHCC,,,Visit Location;,,,,Hatire Payam,,,,,Ikotos County,Eastern Equatoria State,,,
a2f421d9-1ac4-4b42-9bc0-293ff79b0786,no,Haykur PHCU,,,Visit Location;,,,,Nyal Payam,,,,,Panyijar County,Unity State,,,
7ceb3234-143c-43c4-a340-5660c3de3008,no,Hidonge Ifura PHCU,,,Visit Location;,,,,Hiyala Payam,,,,,Torit County,Eastern Equatoria State,,,
d677b2df-d396-41cf-a64a-d9ea51da789d,no,Hidonge malagit PHCU,,,Visit Location;,,,,Hiyala Payam,,,,,Torit County,Eastern Equatoria State,,,
ee23fe2c-fd9e-406e-8f1d-8165c4319741,no,Hikpiro PHCU,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
24d0e53a-1b74-4baa-ba92-19ecd4bb3234,no,Hilieu PHCC,,,Visit Location;,,,,Himodonge Payam,,,,,Torit County,Eastern Equatoria State,,,
08abb205-5770-42c8-b82f-e99042ca00c3,no,Hiyala PHCC,,,Visit Location;,,,,Hiyala Payam,,,,,Torit County,Eastern Equatoria State,,,
9cc8d095-053d-484b-a39a-d68a0ef35efd,no,Homkor PHCU,,,Visit Location;,,,,Roam Payam,,,,,Luakpiny/Nasir County,Upper Nile State,,,
d5d145c4-ef10-4c97-b255-8146912f769d,no,Hope health Center-Pamir,,,Visit Location;,,,,Jamjang Payam,,,,,Pariang County,Ruweng Administrative Area,,,
da44d6ff-9647-476d-8f3e-b2cfc5e440b6,no,Huma PHCU,,,Visit Location;,,,,Ikotos Payam,,,,,Ikotos County,Eastern Equatoria State,,,
47fbe3b2-8f84-4ad4-b70f-326666951573,no,Ibalany PHCU,,,Visit Location;,,,,Nyong Payam,,,,,Torit County,Eastern Equatoria State,,,
ef7264de-1812-4b12-8a69-58b4c51cc400,no,Ibba PHCC,,,Visit Location;,,,,Ibba Centre Payam,,,,,Ibba County,Western Equatoria State,,,
eb0a8aa5-d4d9-4f9b-bdcd-1056ecc4eb1e,no,Ibba Prison PHCU,,,Visit Location;,,,,Ibba Centre Payam,,,,,Ibba County,Western Equatoria State,,,
1a835c97-08e9-4586-8e07-b38b71cb41a3,no,Ibele PHCU,,,Visit Location;,,,,Lohutok Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
db7ef1da-6b65-4bb2-95e2-3624a1cabf7c,no,Ibonni PHCU,,,Visit Location;,,,,Lohutok Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
0e23ced3-cfa7-4654-86f8-57da2531c214,no,Idali PHCU,,,Visit Location;,,,,Longiro Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
6667c8cc-abcd-43d2-a04d-f50b03770a61,no,IDEAS PHCU,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
c29f6f5a-5632-434f-baa8-87f8496db3eb,no,IDU,,,Visit Location;,,,,Juba Town Payam,,,,,Juba County,Central Equatoria State,,,
abea1adb-5dd0-40ae-97ee-8b156d611ffd,no,Ifuto PHCC,,,Visit Location;,,,,Ifwotu Payam,,,,,Torit County,Eastern Equatoria State,,,
73b8276d-138f-4872-9231-972d3000dd31,no,Iggi PHCU,,,Visit Location;,,,,Nabanga Payam,,,,,Ibba County,Western Equatoria State,,,
c49d4331-c160-4519-84e4-8827ab493d7b,no,Igyi PHCU,,,Visit Location;,,,,Nabanga Payam,,,,,Ibba County,Western Equatoria State,,,
b6cf5f53-f3ed-4763-a47d-54db6956fd33,no,Ikwoto PHCC,,,Visit Location;,,,,Ikotos Payam,,,,,Ikotos County,Eastern Equatoria State,,,
d42e5672-43de-47b9-9cf1-bcec7ce7d915,no,Ilieu PHCU,,,Visit Location;,,,,Hiyala Payam,,,,,Torit County,Eastern Equatoria State,,,
898f71cf-8ebd-47ff-b591-8f9baf41f8d6,no,Iloli PHCU,,,Visit Location;,,,,Hiyala Payam,,,,,Torit County,Eastern Equatoria State,,,
1b5a1582-7377-421e-93ab-499c7cffc24d,no,Ilyangiri PHCU,,,Visit Location;,,,,Lirya Payam,,,,,Juba County,Central Equatoria State,,,
13581c51-71d2-496d-9a39-5e75b1066889,no,IMEDU PHCU,,,Visit Location;,,,,Arihilo Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
3fdc54ec-8697-4457-b1c3-5009ac795606,no,Imedu PHCU,,,Visit Location;,,,,Arihilo Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
fec9ac67-2430-4c9b-aea9-cb6a35072f1d,no,Imehejek PHCC,,,Visit Location;,,,,Imehejek Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
42638afc-d347-4a18-a41a-cca0bb0b0282,no,Imila PHCU,,,Visit Location;,,,,Hatire Payam,,,,,Ikotos County,Eastern Equatoria State,,,
dd666806-c588-4ff7-a946-4ce5168cd2c2,no,Imilai PHCU,,,Visit Location;,,,,Himodonge Payam,,,,,Torit County,Eastern Equatoria State,,,
1fdcc31e-b1a7-40ce-95a8-170c01e17248,no,Imokoru PHCU,,,Visit Location;,,,,Ifwotu Payam,,,,,Torit County,Eastern Equatoria State,,,
48484f8d-51ed-4c5b-b7c6-0d99ed6071bb,no,Imotong PHCC,,,Visit Location;,,,,Imotong Payam,,,,,Ikotos County,Eastern Equatoria State,,,
50566be6-c2a4-495a-806d-afe0a6c9cdd7,no,Imuluha PHCU,,,Visit Location;,,,,Lohutok Payam,,,,,Lafon/Lopa County,Eastern Equatoria State,,,
97bee255-0806-476a-8c1a-f1d314f4b485,no,Imurok PHCU,,,Visit Location;,,,,Imurok Payam,,,,,Torit County,Eastern Equatoria State,,,
6b58ff14-6458-4c3a-b110-2a51c2db8717,no,Indeed Truth PHCC,,,Visit Location;,,,,Tonj Payam,,,,,Tonj South County,Warrap State,,,
9a57fd1b-f4d8-4eb8-b7ea-8a8e796cc150,no,International HOSPITAL,,,Visit Location;,,,,Juba Town Payam,,,,,Juba County,Central Equatoria State,,,
73a80438-d607-4827-9d12-135b418057e4,no,Jaac PPF PHCU,,,Visit Location;,,,,Malual West Payam (Aweil N),,,,,Aweil North County,Northern Bahr El Ghazal State,,,
da8834f7-662c-429c-a93a-1bf32834a983,no,Jaak PHCU,,,Visit Location;,,,,Jaak Payam,,,,,Koch County,Unity State,,,
5f655e99-b7a6-430f-b365-7b1f02daa9ea,no,Jaguar PHCU,,,Visit Location;,,,,Tharjiath Payam,,,,,Mayendit County,Unity State,,,
c5fa8cbf-142b-4d91-adce-584b7b368c23,no,Jak PHCU,,,Visit Location;,,,,Jak Payam,,,,,Tonj South County,Warrap State,,,
4a19aff9-4dc8-4096-92bd-144f647d1275,no,Jal Awan PHCU,,,Visit Location;,,,,Awada Payam,,,,,Aweil Centre County,Northern Bahr El Ghazal State,,,
739fbaf2-79f8-43be-afb8-e8043251cf40,no,Jalhak PHCC,,,Visit Location;,,,,Jalhak Payam,,,,,Renk County,Upper Nile State,,,
5f781a6a-d428-4c52-800a-6644d01b3837,no,Jalhak PHCU,,,Visit Location;,,,,Jalhak Payam,,,,,Renk County,Upper Nile State,,,
0f26fd33-00cf-442b-b05a-cb6593f7dd44,no,Jalimo PHCC,,,Visit Location;,,,,Kangapo Two Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
d97cc800-d12d-4e97-825f-23153ed01e76,no,Jalite Gikokue PHCU,,,Visit Location;,,,,Lokiliri Payam,,,,,Juba County,Central Equatoria State,,,
47773868-b178-4e88-a4ee-2d370dcc78e4,no,Jalle PHCC,,,Visit Location;,,,,Jalle Payam,,,,,Bor South County,Jonglei State,,,
6e328f42-8091-4afd-a895-9933923399e5,no,Jamam PHCU,,,Visit Location;,,,,Jinmakda Payam,,,,,Maban County,Upper Nile State,,,
d04f69bd-2da8-49a1-9f71-c5e4fe541e31,no,Jamara PHCC,,,Visit Location;,,,,Kupera Payam,,,,,Lainya County,Central Equatoria State,,,
e0d38d51-a636-4913-887f-0d1f3626d37d,no,Jamjang PHCC,,,Visit Location;,,,,Jamjang Payam,,,,,Pariang County,Ruweng Administrative Area,,,
438c0a3f-e58a-473c-8f15-f6d2a9acc070,no,Janglou PHCU,,,Visit Location;,,,,Nyal Payam,,,,,Panyijar County,Unity State,,,
4ed52bc3-7027-4ee4-9b1d-e57ac4fa8f75,no,Jany Low PHCU,,,Visit Location;,,,,Pachienjok Payam,,,,,Panyijar County,Unity State,,,
e9db4de1-d0d2-4d92-aa48-3ab7b86be4cd,no,Jarweng PHCU,,,Visit Location;,,,,Bor Payam,,,,,Bor South County,Jonglei State,,,
43d77bbc-1af3-4be4-a770-827f853f6e13,no,Jaw PHCU,,,Visit Location;,,,,Pariang Payam,,,,,Pariang County,Ruweng Administrative Area,,,
409a75e0-822e-4da0-bac8-c03945f190b3,no,Jebel Kheir PHCC,,,Visit Location;,,,,Wau South Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
915dc004-80db-44cd-b790-8130ab6160e8,no,Jekow PHCU,,,Visit Location;,,,,Jekow Payam,,,,,Maiwut County,Upper Nile State,,,
78b1b3db-e860-4716-b286-8fd152961085,no,Jelwan PHCU,,,Visit Location;,,,,Awada Payam,,,,,Aweil Centre County,Northern Bahr El Ghazal State,,,
124c56c2-4f01-43bf-80b6-90b1c4d80e63,no,Jerbana PHCC,,,Visit Location;,,,,Geger Payam,,,,,Renk County,Upper Nile State,,,
5b390c6a-70db-4c19-a6d6-b0bfeb0112c4,no,Jie PHCU,,,Visit Location;,,,,Jie Payam,,,,,Kapoeta East County,Eastern Equatoria State,,,
9d869647-5274-48d3-a948-b738413bbad1,no,Jiech / Wau PHCC,,,Visit Location;,,,,Wau Payam,,,,,Ayod County,Jonglei State,,,
c35f2c67-b071-4c29-835b-ea42749179ac,no,Jieliw PHCU,,,Visit Location;,,,,Thoarnhoum Payam,,,,,Panyijar County,Unity State,,,
b230e789-93ea-4f05-8ce5-71a8eedb18bc,no,Jikmir PHCC,,,Visit Location;,,,,Jikmir Payam,,,,,Luakpiny/Nasir County,Upper Nile State,,,
134b29fc-d4e1-4b22-8765-c52fda13487d,no,Jinkuatta PHCU,,,Visit Location;,,,,Jinkuata Payam,,,,,Maban County,Upper Nile State,,,
e9cef506-88c8-45a8-8dea-b064a03c524a,no,Jobem PHCU,,,Visit Location;,,,,Reggo Payam,,,,,Terekeka County,Central Equatoria State,,,
614e1524-4f19-4ab1-8615-ce0e27dfb275,no,Jokari PHCU,,,Visit Location;,,,,Wonduruba Payam,,,,,Juba County,Central Equatoria State,,,
595cc5c4-ea3c-4992-98f1-74bd20b543f4,no,Jombu PHCU,,,Visit Location;,,,,Mugwo Payam,,,,,Yei County,Central Equatoria State,,,
8ed21a4f-b31d-49ec-afd7-a4111cb1c8e3,no,Jondale PHCU,,,Visit Location;,,,,Nyepo Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
bec5ce5e-5ea5-49e4-a608-39b5faa44372,no,Jondoki PHCC,,,Visit Location;,,,,Munuki Payam,,,,,Juba County,Central Equatoria State,,,
a73faf94-d8ec-4c19-9bc1-7d8910f0ecdb,no,Jongok PHCU,,,Visit Location;,,,,Longochuk Payam,,,,,Longochuk County,Upper Nile State,,,
1a518576-cb64-4e4a-9f51-bf7cba3287fa,no,Jonkok PHCU,,,Visit Location;,,,,Rijong Payam,,,,,Terekeka County,Central Equatoria State,,,
e114fb91-5b72-4ac9-b84e-e1f65686fe8c,no,Joor Gaar PHCU,,,Visit Location;,,,,Mariem East Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
7b304f77-a095-49a2-8266-7a3c15bcd1ff,no,Jotome PHCU,,,Visit Location;,,,,Jotome Payam,,,,,Maiwut County,Upper Nile State,,,
38cacab2-c335-4c51-a038-92f315683f14,no,Juaibor PHCC,,,Visit Location;,,,,Manajang Payam,,,,,Fangak County,Jonglei State,,,
0a926016-b0ac-49d7-a727-fa5ea1746504,no,Juba Central Prison PHCC,,,Visit Location;,,,,Juba Town Payam,,,,,Juba County,Central Equatoria State,,,
c5b97bd9-3bb4-4326-b791-a015b432e05e,no,Juba Int Airport,,,Visit Location;,,,,Juba Town Payam,,,,,Juba County,Central Equatoria State,,,
1d86ae5d-60aa-4d12-8c9d-7a041cdd331a,no,Juba Medical Complex HOSPITAL,,,Visit Location;,,,,Juba Town Payam,,,,,Juba County,Central Equatoria State,,,
cfb88615-f596-49da-90f3-7ef98ae45b20,no,Juba Military HOSPITAL,,,Visit Location;,,,,Munuki Payam,,,,,Juba County,Central Equatoria State,,,
f11fa265-e9d2-495c-804b-af0de664fef9,no,Juba POC,,,Visit Location;,,,,Munuki Payam,,,,,Juba County,Central Equatoria State,,,
094d19f4-c8e5-493f-a044-a58a8c8ef228,no,Juba Police PHCC,,,Visit Location;,,,,Juba Town Payam,,,,,Juba County,Central Equatoria State,,,
a0d5b86e-da34-42a0-8b62-16879d7e8135,no,Juba Prison PHCC,,,Visit Location;,,,,Juba Town Payam,,,,,Juba County,Central Equatoria State,,,
b7d4142c-9e54-45c8-bf08-c11510307480,no,Juba Teaching HOSPITAL,Juba Teaching Hospital Location,,Login Location;Visit Location;,CES/JTH,,,Juba Town Payam,,,,,Juba County,Central Equatoria State,,,
a0b57caa-2d25-48e5-aaeb-ac9587e817c2,no,Juljok PHCC,,,Visit Location;,,,,Rumamer Payam,,,,,Abyei County,Abyei Administrative Area,,,
fa32e88a-b95b-4d84-8d85-76e4c7245c71,no,Juong PHCU,,,Visit Location;,,,,Dok Payam,,,,,Leer County,Unity State,,,
5b2fd808-2494-4ce6-9bd5-a19093b3df50,no,Jurbeech PHCU,,,Visit Location;,,,,Malual West Payam (Aweil N),,,,,Aweil North County,Northern Bahr El Ghazal State,,,
0d7a2bc6-4910-49d5-984f-1ee73693492e,no,Jurbenak PHCU,,,Visit Location;,,,,Geger Payam,,,,,Renk County,Upper Nile State,,,
02168688-6fdc-4e0d-a389-aa2eb477d816,no,Kaabi PHCU,,,Visit Location;,,,,Besselia Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
ca92abf5-ebd0-4f88-8562-c24792955899,no,Kacbek PHCU,,,Visit Location;,,,,Turalei Payam,,,,,Twic County,Warrap State,,,
dc50379d-2ba3-4ebc-8b2e-17dcb5764fe2,no,Kacuat PHCU,,,Visit Location;,,,,Malualcum Payam,,,,,Tonj East County,Warrap State,,,
e0343f35-c8af-4ee4-aaa5-2b7f48b01a2c,no,Kadumakuc PHCU,,,Visit Location;,,,,Nagishot Payam,,,,,Budi County,Eastern Equatoria State,,,
b4221e37-424f-4c67-a5dc-803258c6a3df,no,Kagelu PHCU,,,Visit Location;,,,,Otogo Payam,,,,,Yei County,Central Equatoria State,,,
eac1ab2e-2416-4f7e-b4bc-63b73b29aa3f,no,Kagwada PHCU,,,Visit Location;,,,,Ganji Payam,,,,,Juba County,Central Equatoria State,,,
d03d2354-bd5f-4fd0-ad18-d87eda040ba0,no,Kaikuiny PHCC,,,Visit Location;,,,,Diror Payam,,,,,Akobo County,Jonglei State,,,
53245a45-ab0a-455d-bd5a-9d02017a2df3,no,Kaikuiny PHCC,,,Visit Location;,,,,Diror Payam,,,,,Akobo County,Jonglei State,,,
222799cd-b748-4410-b3c6-1891c7df4155,no,Kajik PHCU,,,Visit Location;,,,,Ariath Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
5238c22b-f62f-429d-bc16-30d80fa5917c,no,Kajiko PHCU,,,Visit Location;,,,,Otogo Payam,,,,,Yei County,Central Equatoria State,,,
b8c4f1cd-59eb-483b-b28b-53b3751cecd9,no,Kajo Keji Civil Hospital,,,Visit Location;,,,,Kangapo Two Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
9401951d-5bdd-422a-9abb-45c2484d6018,no,Kaka PHCC,,,Visit Location;,,,,Kaka Payam,,,,,Manyo County,Upper Nile State,,,
78f67959-8253-4f09-a85e-521167083be4,no,Kala PHCU,,,Visit Location;,,,,Liwolo Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
406138d8-43c2-4d9b-88b9-71a56c001cb0,no,Kalacha PHCU,,,Visit Location;,,,,Narus Payam,,,,,Kapoeta East County,Eastern Equatoria State,,,
2dff168b-8cf5-4213-861b-55c261f3c40e,no,Kalel PHCU,,,Visit Location;,,,,Pajiek Payam,,,,,Ayod County,Jonglei State,,,
7d03d192-1524-49a5-8c97-4c8df4206ff4,no,Kalisoni PHCU,,,Visit Location;,,,,Yire Payam,,,,,Torit County,Eastern Equatoria State,,,
709ed549-80ca-4c02-9429-cf802ab498d5,no,Kaljak PHCC,,,Visit Location;,,,,Kaljak Payam,,,,,Rubkona County,Unity State,,,
f70171fc-590d-4ee5-bee2-8ee63cf80b64,no,Kalthok PHCU,,,Visit Location;,,,,Puluk Payam,,,,,Awerial County,Lakes State,,,
bf48ff4a-5085-4db7-a6a3-9c2932931af9,no,Kaludo PHCU,,,Visit Location;,,,,Narus Payam,,,,,Kapoeta East County,Eastern Equatoria State,,,
33759ea4-4d09-4a38-ae27-1c2354cbdd23,no,Kalupe PHCU,,,Visit Location;,,,,Katodori Payam,,,,,Kapoeta East County,Eastern Equatoria State,,,
e9b7d456-d574-4781-ac8e-d62db3be9d37,no,Kandak PHCU,,,Visit Location;,,,,Mogok Payam,,,,,Ayod County,Jonglei State,,,
f9aeacf3-c59b-4512-a003-ba239f0b06b9,no,Kangai PHCC,,,Visit Location;,,,,Kangapo One Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
9c18251d-1622-4a1d-97f0-5dc9d16bee03,no,Kangi PHCC,,,Visit Location;,,,,Kangi Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
f557add3-b2d2-4f19-86da-7bfebbf35236,no,Kangkuot PHCU,,,Visit Location;,,,,Malual Centre Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
4a2c72cd-3465-433c-abfa-fce72655f42b,no,Kanhnhial PHCU,,,Visit Location;,,,,Malual Centre Payam,,,,,Aweil North County,Unity State,,,
746d4c08-d001-48ab-81f1-359ed28cb3d1,no,Kansuk PHCC,,,Visit Location;,,,,Nyepo Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
120d2707-cc66-4bc7-bd74-267e25b5078e,no,Kanyango PHCU,,,Visit Location;,,,,Udici Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
e83d1673-8da2-467e-9a55-56b117e262d9,no,Kanynhial PHCU,,,Visit Location;,,,,Kol Payam,,,,,Panyijar County,Unity State,,,
5eaf5836-1768-43fe-9988-067ed572ec11,no,KAP PHCU,,,Visit Location;,,,,Pagarau Payam,,,,,Yirol East County,Lakes State,,,
f47e6e3a-29b1-4ac3-a68f-189390093d05,no,Kapara PHCU,,,Visit Location;,,,,Kuajiena Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
f2c9b41b-3e6e-4b22-8d65-e421e4e8d1f4,no,Kapat PHCU,,,Visit Location;,,,,Makuach Payam,,,,,Bor South County,Jonglei State,,,
bf474945-92ba-4035-b438-3796fddf56ef,no,Kapeta PHCU,,,Visit Location;,,,,Loudo Payam,,,,,Budi County,Eastern Equatoria State,,,
e0ff4e38-26e2-41ab-a995-08b5f25b74c3,no,Kapoeta Civil Hospital,,,Visit Location;,,,,Kapoeta Town Payam,,,,,Kapoeta South County,Eastern Equatoria State,,,
303cceeb-edc1-4cd2-b9d9-14b1826d3023,no,Kapoeta Mission Hospital,,,Visit Location;,,,,Kapoeta Town Payam,,,,,Kapoeta South County,Eastern Equatoria State,,,
fd96d557-acce-46c1-9ba0-652cd4439983,no,Karam PHCC,,,Visit Location;,,,,Karam Payam,,,,,Uror County,Jonglei State,,,
62a201f8-010f-4b07-a7cf-01abe00d7a11,no,Karika PHCU,,,Visit Location;,,,,Kotobi Payam,,,,,Mundri West County,Western Equatoria State,,,
0c1791d6-a6df-4c94-a02c-ac770a2a152c,no,Karpeto PHCU,,,Visit Location;,,,,Lobonok Payam,,,,,Juba County,Central Equatoria State,,,
532b1e78-da1a-44d1-b18d-178ed579c530,no,Kasia PHCU,,,Visit Location;,,,,Bangasu Payam,,,,,Yambio County,Western Equatoria State,,,
9e5ae974-1af9-448e-a473-24b0f3742e03,no,Kasiko PHCU,,,Visit Location;,,,,Lakamadi Payam,,,,,Mundri East County,Western Equatoria State,,,
